ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
991,Aurora kinase A,AURKA,2641948.0,D84212,O14965,AURKA_HUMAN,1MQ4; 1MUO; 1OL5; 1OL6; 1OL7; 2BMC; 2C6D; 2C6E; 2DWB; 2J4Z; 2J50; 2NP8; 2W1C; 2W1D; 2W1E; 2W1F; 2W1G; 2WQE; 2WTV; 2WTW; 2X6D; 2X6E; 2X81; 2XNE; 2XNG; 2XRU; 3COH; 3E5A; 3EFW; 3FDN; 3H0Y; 3H0Z; 3H10; 3HA6; 3K5U; 3LAU; 3M11; 3MYG; 3NRM; 3O50; 3O51; 3P9J; 3QBN; 3R21; 3R22; 3UNZ; 3UO4; 3UO5; 3UO6; 3UOD; 3UOH; 3UOJ; 3UOK; 3UOL; 3UP2; 3UP7; 3VAP; 3W10; 3W16; 3W18; 3W2C; 4B0G; 4BN1; 4BYI; 4BYJ; 4C3P; 4C3R; 4CEG; 4DEA; 4DEB; 4DED; 4DEE; 4DHF; 4J8M; 4J8N; 4JAI; 4JAJ; 4JBO; 4JBP; 4JBQ; 4O0S; 4O0U; 4O0W; 4PRJ; 4UYN; 4UZD; 4UZH; 4ZS0; 4ZTQ; 4ZTR; 4ZTS; 5AAD; 5AAE; 5AAF; 5AAG; 5DN3; 5DNR; 5DOS; 5DPV; 5DR2; 5DR6; 5DR9; 5DRD; 5DT0; 5DT3; 5DT4; 5EW9; 5G15; 5G1X; 5L8J; 5L8K; 5L8L; 5LXM; 5OBJ; 5OBR; 5ODT; 5ONE; 5ORL; 5ORN; 5ORO; 5ORP; 5ORR; 5ORS; 5ORT; 5ORV; 5ORW; 5ORX; 5ORY; 5ORZ; 5OS0; 5OS1; 5OS2; 5OS3; 5OS4; 5OS5; 5OS6; 5OSD; 5OSE; 5OSF; 5ZAN; 6C2R; 6C2T; 6C83; 6CPE; 6CPF; 6CPG; 6GRA; 6HJJ; 6HJK; 6I2U; 6R49; 6R4A; 6R4B; 6R4C; 6R4D; 6VPG; 6VPH; 6VPI; 6VPJ; 6VPL; 6VPM; 6XKA; 6Z4Y; 7AYH; 7AYI; 7FIC; 7O2V; 7ZTL; 8C14; 8C15; 8C1D; 8C1E; 8C1F; 8C1G; 8C1H; 8C1I; 8C1K; 8C1M; 8GUW; 8JF4; 8JG8; 8JMX; 8OF5; 8PR7; 8SSO; 8SSP; 9BZG; 9BZL,AURKA,AURKA,HGNC:11393,Humans,DB02052; DB02482; DB03444; DB05169; DB05198; DB05220; DB06134; DB06347; DB06486; DB07186; DB07266; DB07360; DB07362; DB07545; DB07801; DB08065; DB08066; DB11694; DB11778; DB12010; DB12072; DB12556; DB13059; DB13061; DB16891; DB17197; DB18019; DB19675
998,Glycine--tRNA ligase,GARS1,1311463.0,D30658,P41250,GARS_HUMAN,2PME; 2PMF; 2Q5H; 2Q5I; 2ZT5; 2ZT6; 2ZT7; 2ZT8; 2ZXF; 4KQE; 4KR2; 4KR3; 4QEI; 5E6M,GARS1,GARS,HGNC:4162,Humans,DB00145
1002,Amine oxidase [copper-containing] 3,AOC3,1399032.0,U39447,Q16853,AOC3_HUMAN,1PU4; 1US1; 2C10; 2C11; 2Y73; 2Y74; 3ALA; 4BTW; 4BTX; 4BTY; 8S1Z,AOC3,AOC3,HGNC:550,Humans,DB00575; DB00780; DB01275; DB04334; DB19177
1003,E3 ubiquitin-protein ligase Mdm2,MDM2,338309.0,M92424,Q00987,MDM2_HUMAN,1RV1; 1T4E; 1T4F; 1YCR; 1Z1M; 2AXI; 2C6A; 2C6B; 2F1Y; 2FOP; 2GV2; 2HDP; 2LZG; 2M86; 2MPS; 2RUH; 2VJE; 2VJF; 3EQS; 3G03; 3IUX; 3IWY; 3JZK; 3JZR; 3JZS; 3LBK; 3LBL; 3LNJ; 3LNZ; 3MQS; 3TJ2; 3TPX; 3TU1; 3V3B; 3VBG; 3VZV; 3W69; 4DIJ; 4ERE; 4ERF; 4HBM; 4HFZ; 4HG7; 4JV7; 4JV9; 4JVE; 4JVR; 4JWR; 4MDN; 4MDQ; 4OAS; 4OBA; 4OCC; 4ODE; 4ODF; 4OGN; 4OGT; 4OGV; 4OQ3; 4QO4; 4QOC; 4UD7; 4UE1; 4UMN; 4WT2; 4XXB; 4ZFI; 4ZGK; 4ZYC; 4ZYF; 4ZYI; 5AFG; 5C5A; 5HMH; 5HMI; 5HMK; 5J7F; 5J7G; 5LAV; 5LAW; 5LAY; 5LAZ; 5LN2; 5MNJ; 5OAI; 5OC8; 5SWK; 5TRF; 5UMM; 5VK0; 5WTS; 5XXK; 5Z02; 5ZXF; 6AAW; 6GGN; 6H22; 6HFA; 6I29; 6I3S; 6IM9; 6KZU; 6Q96; 6Q9H; 6Q9L; 6Q9O; 6SQO; 6T2D; 6T2E; 6T2F; 6Y4Q; 6YR6; 7AD0; 7AI0; 7AI1; 7AYE; 7BIR; 7BIT; 7BIV; 7BJ0; 7BJ6; 7BMG; 7KJM; 7NA1; 7NA2; 7NA3; 7NA4; 7NUS; 7QDQ; 8AEU; 8BGU; 8EI9; 8EIA; 8EIB; 8EIC; 8F0Z; 8F10; 8F12; 8F13; 8GCG; 8J81; 8P0D; 8PWC; 9GFC,MDM2,MDM2,HGNC:6973,Humans,DB01593; DB02872; DB04144; DB12027; DB12325; DB14487; DB14533; DB14548; DB15299; DB16331; DB17549
1016,Rho-associated protein kinase 1,ROCK1,1276901.0,U43195,Q13464,ROCK1_HUMAN,1S1C; 2ESM; 2ETK; 2ETR; 2V55; 3D9V; 3NCZ; 3NDM; 3O0Z; 3TV7; 3TWJ; 3V8S; 4L2W; 4W7P; 4YVC; 4YVE; 5BML; 5F5P; 5HVU; 5KKS; 5KKT; 5UZJ; 5WNE; 5WNF; 5WNG; 5WNH; 6E9W; 7JOU; 7S25; 7S26; 8P0S; 8ZH5,ROCK1,ROCK1,HGNC:10251,Humans,DB03777; DB04462; DB04707; DB07876; DB08162; DB08756; DB12429; DB13165; DB13931; DB16703; DB17030
1019,Mitogen-activated protein kinase 14,MAPK14,603917.0,L35263,Q16539,MK14_HUMAN,1A9U; 1BL6; 1BL7; 1BMK; 1DI9; 1IAN; 1KV1; 1KV2; 1M7Q; 1OUK; 1OUY; 1OVE; 1OZ1; 1R39; 1R3C; 1W7H; 1W82; 1W83; 1W84; 1WBN; 1WBO; 1WBS; 1WBT; 1WBV; 1WBW; 1WFC; 1YQJ; 1ZYJ; 1ZZ2; 1ZZL; 2BAJ; 2BAK; 2BAL; 2BAQ; 2FSL; 2FSM; 2FSO; 2FST; 2GFS; 2I0H; 2LGC; 2NPQ; 2OKR; 2ONL; 2QD9; 2RG5; 2RG6; 2Y8O; 2YIS; 2YIW; 2YIX; 2ZAZ; 2ZB0; 2ZB1; 3BV2; 3BV3; 3BX5; 3C5U; 3CTQ; 3D7Z; 3D83; 3DS6; 3DT1; 3E92; 3E93; 3FC1; 3FI4; 3FKL; 3FKN; 3FKO; 3FL4; 3FLN; 3FLQ; 3FLS; 3FLW; 3FLY; 3FLZ; 3FMH; 3FMJ; 3FMK; 3FML; 3FMM; 3FMN; 3FSF; 3FSK; 3GC7; 3GCP; 3GCQ; 3GCS; 3GCU; 3GCV; 3GFE; 3GI3; 3HA8; 3HEC; 3HEG; 3HL7; 3HLL; 3HP2; 3HP5; 3HRB; 3HUB; 3HUC; 3HV3; 3HV4; 3HV5; 3HV6; 3HV7; 3HVC; 3IPH; 3ITZ; 3IW5; 3IW6; 3IW7; 3IW8; 3K3I; 3K3J; 3KF7; 3KQ7; 3L8S; 3L8X; 3LFA; 3LFB; 3LFC; 3LFD; 3LFE; 3LFF; 3LHJ; 3MGY; 3MH0; 3MH1; 3MH2; 3MH3; 3MPA; 3MPT; 3MVL; 3MVM; 3MW1; 3NEW; 3NNU; 3NNV; 3NNW; 3NNX; 3NWW; 3O8P; 3O8T; 3O8U; 3OBG; 3OBJ; 3OC1; 3OCG; 3OD6; 3ODY; 3ODZ; 3OEF; 3PG3; 3QUD; 3QUE; 3RIN; 3ROC; 3S3I; 3S4Q; 3U8W; 3UVP; 3UVQ; 3UVR; 3ZS5; 3ZSG; 3ZSH; 3ZSI; 3ZYA; 4A9Y; 4AA0; 4AA4; 4AA5; 4AAC; 4DLI; 4DLJ; 4E5A; 4E5B; 4E6A; 4E6C; 4E8A; 4EH2; 4EH3; 4EH4; 4EH5; 4EH6; 4EH7; 4EH8; 4EH9; 4EHV; 4EWQ; 4F9W; 4F9Y; 4FA2; 4GEO; 4KIN; 4KIP; 4KIQ; 4L8M; 4R3C; 4ZTH; 5ETA; 5ETC; 5ETF; 5ETI; 5ML5; 5MTX; 5MTY; 5MZ3; 5N63; 5N64; 5N65; 5N66; 5N67; 5N68; 5O8U; 5O8V; 5OMG; 5OMH; 5TBE; 5TCO; 5WJJ; 5XYX; 5XYY; 6ANL; 6HWT; 6HWU; 6HWV; 6M95; 6M9L; 6OHD; 6QDZ; 6QE1; 6QYX; 6RFO; 6SFI; 6SFJ; 6SFK; 6SFO; 6TCA; 6ZQS; 6ZWP; 8A8M; 8VXE; 8X3M; 8YD9; 9CJ1; 9CJ2; 9CJ3; 9CJ4; 9CJ5; 9MHB,MAPK14,MAPK14,HGNC:6876,Humans,DB01254; DB01761; DB01807; DB01948; DB01953; DB01988; DB02195; DB02277; DB02352; DB02873; DB02984; DB03044; DB03110; DB03777; DB03980; DB04338; DB04462; DB04632; DB04797; DB05157; DB05412; DB05470; DB06518; DB06882; DB06940; DB06991; DB07138; DB07307; DB07459; DB07607; DB07811; DB07829; DB07832; DB07833; DB07834; DB07835; DB07941; DB07942; DB07943; DB08064; DB08068; DB08091; DB08092; DB08093; DB08095; DB08096; DB08097; DB08242; DB08339; DB08349; DB08351; DB08352; DB08395; DB08423; DB08424; DB08521; DB08522; DB08730; DB12010; DB12017; DB12140; DB12270; DB12429; DB17106; DB19169
1035,Protein-glutamine gamma-glutamyltransferase 2,TGM2,339521.0,M55153,P21980,TGM2_HUMAN,1KV3; 2Q3Z; 3LY6; 3S3J; 3S3P; 3S3S; 4PYG; 6A8P; 6KZB; 8TR9; 9BC2; 9BC3; 9BC4,TGM2,TGM2,HGNC:11778,Humans,DB04315; DB11254; DB12116; DB12539; DB13853; DB19208
1055,GTP cyclohydrolase 1,GCH1,7242659.0,Z29434,P30793,GCH1_HUMAN,1FB1; 6Z80; 6Z85; 6Z86; 6Z87; 6Z88; 6Z89; 7ALA; 7ALB; 7ALC; 7ALQ,GCH1,GCH1,HGNC:4193,Humans,DB02325; DB02377; DB04137
1056,Hexokinase-4,GCK,179427.0,M88011,P35557,HXK4_HUMAN,1V4S; 1V4T; 3A0I; 3F9M; 3FGU; 3FR0; 3GOI; 3H1V; 3ID8; 3IDH; 3IMX; 3QIC; 3S41; 3VEV; 3VEY; 3VF6; 4DCH; 4DHY; 4ISE; 4ISF; 4ISG; 4IWV; 4IXC; 4L3Q; 4LC9; 4MLE; 4MLH; 4NO7; 4RCH; 5V4W; 5V4X; 6E0E; 6E0I; 7T78; 7T79,GCK,GCK,HGNC:4195,Humans,DB02379; DB05970; DB07358; DB07359; DB08118; DB08210; DB11765; DB12284; DB14810; DB15009; DB15123; DB20515
1062,Mitogen-activated protein kinase 3,MAPK3,31221.0,X60188,P27361,MK03_HUMAN,2ZOQ; 4QTB; 6GES,MAPK3,MAPK3,HGNC:6877,Humans,DB00605; DB01169; DB02733; DB04604; DB06195; DB08862; DB13930; DB15281
1065,Glycogen synthase kinase-3 beta,GSK3B,529237.0,L33801,P49841,GSK3B_HUMAN,1GNG; 1H8F; 1I09; 1J1B; 1J1C; 1O6K; 1O6L; 1O9U; 1PYX; 1Q3D; 1Q3W; 1Q41; 1Q4L; 1Q5K; 1R0E; 1UV5; 2JDO; 2JDR; 2JLD; 2O5K; 2OW3; 2UW9; 2X39; 2XH5; 3CQU; 3CQW; 3DU8; 3E87; 3E88; 3E8D; 3F7Z; 3F88; 3GB2; 3I4B; 3L1S; 3M1S; 3MV5; 3OW4; 3PUP; 3Q3B; 3QKK; 3QKL; 3SAY; 3SD0; 3ZDI; 3ZRK; 3ZRL; 3ZRM; 4ACC; 4ACD; 4ACG; 4ACH; 4AFJ; 4B7T; 4DIT; 4EKK; 4IQ6; 4J1R; 4J71; 4NM0; 4NM3; 4NM5; 4NM7; 4PTC; 4PTE; 4PTG; 5F94; 5F95; 5HLN; 5HLP; 5K5N; 5KPK; 5KPL; 5KPM; 5OY4; 5T31; 6B8J; 6BUU; 6GJO; 6GN1; 6H0U; 6HK3; 6HK4; 6HK7; 6NPZ; 6TCU; 6V6L; 6Y9R; 6Y9S; 7B6F; 7OY5; 7SXH; 7SXJ; 7U2Z; 7U31; 7U33; 7U36; 7Z1F; 7Z1G; 8AUZ; 8AV1; 8DJC; 8DJD; 8DJE; 8FF8; 8QJI; 8XN6,GSK3B,GSK3B,HGNC:4617,Humans,DB01356; DB01772; DB01793; DB01950; DB02010; DB02052; DB03444; DB03777; DB04014; DB04395; DB04462; DB07014; DB07058; DB07126; DB07149; DB07584; DB07585; DB07676; DB07812; DB07859; DB07947; DB08073; DB08454; DB08846; DB11913; DB12010; DB12129; DB12429; DB14507; DB14508; DB14509; DB16047; DB19676
1071,Tyrosine-protein phosphatase non-receptor type 11,PTPN11,4519425.0,D13540,Q06124,PTN11_HUMAN,2SHP; 3B7O; 3MOW; 3O5X; 3TKZ; 3TL0; 3ZM0; 3ZM1; 3ZM2; 3ZM3; 4DGP; 4DGX; 4GWF; 4H1O; 4H34; 4JE4; 4JEG; 4JMG; 4NWF; 4NWG; 4OHD; 4OHE; 4OHH; 4OHI; 4OHL; 4PVG; 4QSY; 4RDD; 5BK8; 5DF6; 5EHP; 5EHR; 5I6V; 5IBM; 5IBS; 5X7B; 5X94; 5XZR; 6ATD; 6BMR; 6BMU; 6BMV; 6BMW; 6BMX; 6BMY; 6BN5; 6CMP; 6CMQ; 6CMR; 6CMS; 6CRF; 6CRG; 6MD7; 6MD9; 6MDA; 6MDB; 6MDC; 6MDD; 6R5G; 6WU8; 7EMN; 7JVM; 7JVN; 7R75; 7R7D; 7R7I; 7R7L; 7RCT; 7TVJ; 7VXG; 7XHQ; 8B5Y; 8CBH; 8GWW; 8RZW; 8RZY; 8S01; 8S04; 8S06; 8S07; 8S0H; 8S0I; 8S0J; 8S0K; 8S0O; 8S0P; 8S0Q; 8S0S; 8T6D; 8T6G; 8T7Q; 8T8Q; 8U7W; 8U7X; 8WFY; 8WX7; 9BLG,PTPN11,PTPN11,HGNC:9644,Humans,DB02779; DB17131
1072,Cyclin-dependent kinase 2,CDK2,3551191.0,AB012305,P24941,CDK2_HUMAN,1AQ1; 1B38; 1B39; 1BUH; 1CKP; 1DI8; 1DM2; 1E1V; 1E1X; 1E9H; 1F5Q; 1FIN; 1FQ1; 1FVT; 1FVV; 1G5S; 1GIH; 1GII; 1GIJ; 1GY3; 1GZ8; 1H00; 1H01; 1H07; 1H08; 1H0V; 1H0W; 1H1P; 1H1Q; 1H1R; 1H1S; 1H24; 1H25; 1H26; 1H27; 1H28; 1HCK; 1HCL; 1JST; 1JSU; 1JSV; 1JVP; 1KE5; 1KE6; 1KE7; 1KE8; 1KE9; 1OGU; 1OI9; 1OIQ; 1OIR; 1OIT; 1OIU; 1OIY; 1OKV; 1OKW; 1OL1; 1OL2; 1P2A; 1P5E; 1PF8; 1PKD; 1PW2; 1PXI; 1PXJ; 1PXK; 1PXL; 1PXM; 1PXN; 1PXO; 1PXP; 1PYE; 1QMZ; 1R78; 1URC; 1URW; 1V1K; 1VYW; 1VYZ; 1W0X; 1W8C; 1W98; 1WCC; 1Y8Y; 1Y91; 1YKR; 2A0C; 2A4L; 2B52; 2B53; 2B54; 2B55; 2BHE; 2BHH; 2BKZ; 2BPM; 2BTR; 2BTS; 2C4G; 2C5N; 2C5O; 2C5V; 2C5X; 2C5Y; 2C68; 2C69; 2C6I; 2C6K; 2C6L; 2C6M; 2C6O; 2C6T; 2CCH; 2CCI; 2CJM; 2CLX; 2DS1; 2DUV; 2EXM; 2FVD; 2G9X; 2I40; 2IW6; 2IW8; 2IW9; 2J9M; 2JGZ; 2R3F; 2R3G; 2R3H; 2R3I; 2R3J; 2R3K; 2R3L; 2R3M; 2R3N; 2R3O; 2R3P; 2R3Q; 2R3R; 2R64; 2UUE; 2UZB; 2UZD; 2UZE; 2UZL; 2UZN; 2UZO; 2V0D; 2V22; 2VTA; 2VTH; 2VTI; 2VTJ; 2VTL; 2VTM; 2VTN; 2VTO; 2VTP; 2VTQ; 2VTR; 2VTS; 2VTT; 2VU3; 2VV9; 2W05; 2W06; 2W17; 2W1H; 2WEV; 2WFY; 2WHB; 2WIH; 2WIP; 2WMA; 2WMB; 2WPA; 2WXV; 2X1N; 2XMY; 2XNB; 3BHT; 3BHU; 3BHV; 3DDP; 3DDQ; 3DOG; 3EID; 3EJ1; 3EOC; 3EZR; 3EZV; 3F5X; 3FZ1; 3IG7; 3IGG; 3LE6; 3LFN; 3LFQ; 3LFS; 3MY5; 3NS9; 3PJ8; 3PXF; 3PXQ; 3PXR; 3PXY; 3PXZ; 3PY0; 3PY1; 3QHR; 3QHW; 3QL8; 3QQF; 3QQG; 3QQH; 3QQJ; 3QQK; 3QQL; 3QRT; 3QRU; 3QTQ; 3QTR; 3QTS; 3QTU; 3QTW; 3QTX; 3QTZ; 3QU0; 3QWJ; 3QWK; 3QX2; 3QX4; 3QXO; 3QXP; 3QZF; 3QZG; 3QZH; 3QZI; 3R1Q; 3R1S; 3R1Y; 3R28; 3R6X; 3R71; 3R73; 3R7E; 3R7I; 3R7U; 3R7V; 3R7Y; 3R83; 3R8L; 3R8M; 3R8P; 3R8U; 3R8V; 3R8Z; 3R9D; 3R9H; 3R9N; 3R9O; 3RAH; 3RAI; 3RAK; 3RAL; 3RJC; 3RK5; 3RK7; 3RK9; 3RKB; 3RM6; 3RM7; 3RMF; 3RNI; 3ROY; 3RPO; 3RPR; 3RPV; 3RPY; 3RZB; 3S00; 3S0O; 3S1H; 3S2P; 3SQQ; 3SW4; 3SW7; 3TI1; 3TIY; 3TIZ; 3TNW; 3ULI; 3UNJ; 3UNK; 3WBL; 4ACM; 4BCK; 4BCM; 4BCN; 4BCO; 4BCP; 4BCQ; 4BGH; 4BZD; 4CFM; 4CFN; 4CFU; 4CFV; 4CFW; 4CFX; 4D1X; 4D1Z; 4EK3; 4EK4; 4EK5; 4EK6; 4EK8; 4EOI; 4EOJ; 4EOK; 4EOL; 4EOM; 4EON; 4EOO; 4EOP; 4EOQ; 4EOR; 4EOS; 4ERW; 4EZ3; 4EZ7; 4FKG; 4FKI; 4FKJ; 4FKL; 4FKO; 4FKP; 4FKQ; 4FKR; 4FKS; 4FKT; 4FKU; 4FKV; 4FKW; 4FX3; 4GCJ; 4I3Z; 4II5; 4KD1; 4LYN; 4NJ3; 4RJ3; 5A14; 5AND; 5ANE; 5ANG; 5ANI; 5ANJ; 5ANK; 5ANO; 5CYI; 5D1J; 5FP5; 5FP6; 5IEV; 5IEX; 5IEY; 5IF1; 5JQ5; 5JQ8; 5K4J; 5L2W; 5LMK; 5MHQ; 5NEV; 5OO0; 5OO1; 5OO3; 5OSJ; 5OSM; 5UQ1; 5UQ2; 5UQ3; 6ATH; 6GUB; 6GUC; 6GUE; 6GUF; 6GUH; 6GUK; 6GVA; 6INL; 6JGM; 6OQI; 6P3W; 6Q3B; 6Q3C; 6Q3F; 6Q48; 6Q49; 6Q4A; 6Q4B; 6Q4C; 6Q4D; 6Q4E; 6Q4F; 6Q4G; 6Q4H; 6Q4I; 6Q4J; 6Q4K; 6RIJ; 6SG4; 6YL1; 6YL6; 6YLK; 7ACK; 7B5L; 7B5R; 7B7S; 7E34; 7KJS; 7M2F; 7MKX; 7NVQ; 7QHL; 7RA5; 7RWE; 7RWF; 7RXO; 7S4T; 7S7A; 7S84; 7S85; 7S9X; 7SA0; 7UG1; 7UXI; 7UXK; 7VDU; 7ZPC; 8B54; 8BYA; 8BZO; 8CUR; 8ERD; 8ERN; 8FOW; 8FP0; 8FP5; 8H6P; 8H6T; 8OR0; 8OR4; 8OY2; 8ROZ; 8RU8; 8UV0; 8VQ3; 8VQ4; 9FR2,CDK2,CDK2deltaT,HGNC:1771,Humans,DB01888; DB02010; DB02052; DB02091; DB02116; DB02197; DB02297; DB02407; DB02519; DB02538; DB02603; DB02647; DB02733; DB02833; DB02898; DB02915; DB02950; DB02963; DB02973; DB03019; DB03307; DB03365; DB03428; DB03490; DB03496; DB03583; DB03663; DB03737; DB03801; DB04006; DB04014; DB04101; DB04186; DB04288; DB04407; DB04518; DB04607; DB04662; DB04669; DB04751; DB05608; DB05969; DB06195; DB06844; DB06888; DB06944; DB06948; DB06976; DB06983; DB07024; DB07054; DB07065; DB07126; DB07137; DB07149; DB07163; DB07164; DB07179; DB07203; DB07210; DB07220; DB07364; DB07431; DB07471; DB07493; DB07501; DB07504; DB07529; DB07531; DB07533; DB07534; DB07538; DB07539; DB07540; DB07562; DB07595; DB07606; DB07612; DB07618; DB07622; DB07664; DB07685; DB07686; DB07687; DB07688; DB07731; DB07750; DB07751; DB07755; DB07761; DB07790; DB07791; DB07852; DB07889; DB07936; DB07982; DB08066; DB08094; DB08122; DB08123; DB08124; DB08125; DB08126; DB08132; DB08133; DB08134; DB08135; DB08136; DB08137; DB08138; DB08139; DB08140; DB08141; DB08142; DB08178; DB08182; DB08218; DB08219; DB08233; DB08241; DB08247; DB08248; DB08285; DB08309; DB08312; DB08355; DB08441; DB08463; DB08527; DB08531; DB08532; DB08533; DB08534; DB08535; DB08536; DB08537; DB08538; DB08539; DB08572; DB08673; DB08677; DB08694; DB08768; DB12021; DB12686; DB12974; DB13035; DB15425; DB15442; DB16232; DB16656; DB17383; DB21530
1073,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",PFKFB1,35503.0,X52638,P16118,F261_HUMAN,1K6M,PFKFB1,PFKFB1,HGNC:8872,Humans,DB02393; DB02515; DB02930; DB04137; DB04493
1075,Myeloperoxidase,MPO,189040.0,J02694,P05164,PERM_HUMAN,1CXP; 1D2V; 1D5L; 1D7W; 1DNU; 1DNW; 1MHL; 1MYP; 3F9P; 3ZS0; 3ZS1; 4C1M; 4DL1; 4EJX; 5FIW; 5MFA; 5UZU; 6AZP; 6BMT; 7OIH,MPO,MPO,HGNC:7218,Humans,DB00140; DB00535; DB00583; DB01065; DB04821; DB12440; DB18963
1082,Cyclin-dependent kinase 1,CDK1,29839.0,X05360,P06493,CDK1_HUMAN,4Y72; 4YC3; 4YC6; 5HQ0; 5LQF; 6GU2; 6GU3; 6GU4; 6GU6; 6GU7; 6TWN; 7NJ0,CDK1,CDC2,HGNC:1722,Humans,DB02052; DB02116; DB02519; DB02733; DB02950; DB03428; DB03496; DB03777; DB04014; DB04751; DB05608; DB06195; DB07149; DB07364; DB07664; DB08094; DB08142; DB12010; DB12021; DB12686; DB12974; DB13035; DB16652; DB19676; DB21530
1089,Glucose-6-phosphate 1-dehydrogenase,G6PD,31543.0,X03674,P11413,G6PD_HUMAN,1QKI; 2BH9; 2BHL; 5UKW; 6E07; 6E08; 6JYU; 6VA0; 6VA7; 6VA8; 6VA9; 6VAQ; 7SEH; 7SEI; 7SNF; 7SNG; 7SNH; 7SNI; 7TOE; 7TOF; 7UAG; 7UAL; 7UC2; 7ZVD,G6PD,G6PD,HGNC:4057,Humans,DB01708; DB03085; DB03461; DB04497; DB05107; DB11638; DB21204
1097,Mitogen-activated protein kinase 10,MAPK10,468151.0,U07620,P53779,MK10_HUMAN,1JNK; 1PMN; 1PMU; 1PMV; 2B1P; 2EXC; 2O0U; 2O2U; 2OK1; 2P33; 2R9S; 2WAJ; 2ZDT; 2ZDU; 3CGF; 3CGO; 3DA6; 3FI2; 3FI3; 3FV8; 3G90; 3G9L; 3G9N; 3KVX; 3OXI; 3OY1; 3PTG; 3RTP; 3TTI; 3TTJ; 3V6R; 3V6S; 4H36; 4H39; 4H3B; 4KKE; 4KKG; 4KKH; 4U79; 4W4V; 4W4W; 4W4X; 4W4Y; 4WHZ; 4X21; 4Y46; 4Y5H; 4Z9L; 6EKD; 6EMH; 6EQ9; 7KSI; 7KSJ; 7KSK; 7ORE; 7ORF; 7S1N; 7YL1; 8BZP; 8ENJ; 8VNX; 8VO4; 8VS0; 8VTF; 8WGF,MAPK10,MAPK10,HGNC:6872,Humans,DB01782; DB02388; DB03084; DB03623; DB04395; DB05660; DB06933; DB07010; DB07217; DB08005; DB08010; DB08011; DB08015; DB08021; DB08023; DB08025; DB08026; DB08555; DB11718; DB11798; DB12010; DB12432; DB16995
1099,Phosphatidylserine synthase 1,PTDSS1,603802.0,D14694,P48651,PTSS1_HUMAN,9B4E; 9B4F; 9B4G,PTDSS1,PTDSS1,HGNC:9587,Humans,DB00144
1102,Prostatic acid phosphatase,ACP3,189613.0,M97589,P15309,PPAP_HUMAN,1CVI; 1ND5; 1ND6; 2HPA; 2L3H; 2L77; 2L79; 2MG0; 3PPD; 7ZZV; 8XJ4,ACP3,ACPP,HGNC:125,Humans,DB03390; DB03577; DB06688
1108,Hexokinase-1,HK1,184021.0,M75126,P19367,HXK1_HUMAN,1CZA; 1DGK; 1HKB; 1HKC; 1QHA; 4F9O; 4FOE; 4FOI; 4FPA; 4FPB,HK1,HK1,HGNC:4922,Humans,DB02007; DB02379; DB04395; DB06266
1117,Leukotriene C4 synthase,LTC4S,520485.0,U09353,Q16873,LTC4S_HUMAN,2PNO; 2UUH; 2UUI; 3B29; 3HKK; 3LEO; 3PCV; 4BPM; 4J7T; 4J7Y; 4JC7; 4JCZ; 4JRZ; 4WAB; 5HV9; 6R7D; 9G0U; 9G0V; 9G14; 9G1T,LTC4S,LTC4S,HGNC:6719,Humans,DB00143; DB00972
1132,Protein kinase C alpha type,PRKCA,35483.0,X52479,P17252,KPCA_HUMAN,2ELI; 3IW4; 4DNL; 4RA4; 8U37; 8UAK,PRKCA,PRKCA,HGNC:9393,Humans,DB00144; DB00163; DB04098; DB04462; DB05013; DB06451; DB06595; DB06641; DB06819; DB08846; DB11752; DB12369; DB12429; DB12996; DB14001; DB14002
1135,Phospholipid hydroperoxide glutathione peroxidase GPX4,GPX4,825667.0,X71973,P36969,GPX4_HUMAN,2GS3; 2OBI; 5H5Q; 5H5R; 5H5S; 6ELW; 6HKQ; 6HN3; 7L8K; 7L8L; 7L8M; 7L8Q; 7L8R; 7U4I; 7U4J; 7U4K; 7U4L; 7U4M; 7U4N; 8Q8J; 8Q8N,GPX4,GPX4,HGNC:4556,Humans,DB00143
1144,Protein-L-isoaspartate(D-aspartate) O-methyltransferase,PCMT1,180637.0,M93008,P22061,PIMT_HUMAN,1I1N; 1KR5,PCMT1,PCMT1,HGNC:8728,Humans,DB01752
1145,Methylated-DNA--protein-cysteine methyltransferase,MGMT,34559.0,X54228,P16455,MGMT_HUMAN,1EH6; 1EH7; 1EH8; 1QNT; 1T38; 1T39; 1YFH; 8RGG; 8RGH; 8RTY; 8RU2,MGMT,MGMT,HGNC:7059,Humans,DB00151; DB01593; DB02216; DB04531; DB11831; DB11919; DB14487; DB14533; DB14548
1149,Deoxyhypusine synthase,DHPS,994715.0,L39068,P49366,DHYS_HUMAN,1DHS; 1RLZ; 1ROZ; 1RQD; 6P4V; 6PGR; 6WKZ; 6WL6; 6XXH; 6XXI; 6XXJ; 6XXK; 6XXL; 6XXM; 7A6S; 7A6T; 8A0E; 8A0F; 8A0G; 8PVU; 8R3U,DHPS,DHPS,HGNC:2869,Humans,DB03639
